t_sensor,accel_mag,label_true
0.43000000000000005,9.65855727246919,idle
0.43500000000000005,9.778623663769244,idle
0.44,9.78611624851283,idle
0.445,9.891126837702872,idle
0.45,9.842198868375952,idle
0.455,9.863305906355988,idle
0.46,9.71192570858725,idle
0.465,9.790557954946085,idle
0.47000000000000003,9.927596320509199,idle
0.47500000000000003,10.034014671783115,idle
0.48000000000000004,9.621140170184383,idle
0.48500000000000004,10.03708856621086,idle
0.49,10.011881313567347,idle
0.495,9.927196710105065,idle
0.5,9.849668344549396,idle
0.505,9.762911577819537,idle
0.51,10.028703102530544,idle
0.515,10.104038747467495,idle
0.52,10.08024523047992,idle
0.525,10.007265564710156,idle
0.53,9.863607061598843,idle
0.535,9.628752205157674,idle
0.54,9.809331880031989,idle
0.545,9.90847124026145,idle
0.55,9.616745780437567,idle
0.555,9.869268309027301,idle
0.56,9.874479554223335,idle
0.5650000000000001,9.91440640859443,idle
0.5700000000000001,9.632382304986422,idle
0.575,9.710744614194144,idle
0.5800000000000001,9.744534712928518,idle
0.585,9.634529713834072,idle
0.5900000000000001,10.07090518156952,idle
0.595,9.735613390733677,idle
0.6000000000000001,9.85934544441903,idle
0.605,9.771214118178912,idle
0.61,10.04752093182032,idle
0.615,10.008054148062277,idle
0.62,9.905002893423738,idle
0.625,9.479473517903003,idle
0.63,9.817804346138983,idle
0.635,9.912552928616481,idle
0.64,9.960594236376325,idle
0.645,9.71731394329386,idle
0.65,10.083301704499249,idle
0.655,9.611935354498007,idle
0.66,9.710770796727717,idle
0.665,9.950257498217104,idle
0.67,9.817358192073797,idle
0.675,10.11035888754679,idle
0.68,9.83827787887687,idle
0.685,9.715020886471166,idle
0.69,9.75336547421508,idle
0.6950000000000001,9.64632808235712,idle
0.7,9.61834797504201,idle
0.7050000000000001,9.904561723615235,idle
0.71,9.897174871861921,idle
0.7150000000000001,10.004183822916168,idle
0.72,9.69680913131101,idle
0.7250000000000001,10.06336611786655,idle
0.73,9.7668918438287,idle
0.7350000000000001,10.046161241826688,idle
0.74,9.74508212292261,idle
0.745,9.699677506148658,idle
0.75,9.8474678057338,idle
0.755,9.964717962730422,idle
0.76,9.834151436507302,idle
0.765,9.7221706763815,idle
0.77,9.6088170428885,idle
0.775,9.599771967762386,idle
0.78,9.88540242748123,idle
0.785,9.95845695499287,idle
0.79,9.785355811106207,idle
0.795,9.648845271265735,idle
0.8,9.940956322893257,idle
0.805,9.617940908292814,idle
0.81,9.70303978574111,idle
0.815,9.903152678031015,idle
0.8200000000000001,9.472478823963812,idle
0.825,9.867955439634946,idle
0.8300000000000001,9.722753874538576,idle
0.835,9.826391954621673,idle
0.8400000000000001,9.798644771066877,idle
0.845,9.840317159256594,idle
0.8500000000000001,9.914125790506052,idle
0.855,9.696244537365239,idle
0.8600000000000001,10.023147303346787,idle
0.865,9.918914068342165,idle
0.87,9.936559899345491,idle
0.875,9.984729597166655,idle
0.88,9.928138233255881,idle
0.885,9.936611802086789,idle
0.89,9.821339041611433,idle
0.895,9.595983922351541,idle
0.9,9.769486469988896,flip
0.905,9.57914560794699,flip
0.91,9.383177469445377,flip
0.915,9.887535837273896,flip
0.92,9.639435163755708,flip
0.925,9.501058668596562,flip
0.93,9.49709967597853,flip
0.935,9.890525123912674,flip
0.9400000000000001,9.917601584751104,flip
0.9450000000000001,10.20673724093005,flip
0.9500000000000001,9.805825599442773,flip
0.9550000000000001,10.122551927763848,flip
0.96,10.230679448031758,flip
0.9650000000000001,10.155049690844908,flip
0.97,9.100408828116908,flip
0.975,10.178605115761027,flip
0.98,9.911886002474594,flip
0.985,9.937131405856004,flip
0.99,9.921368225320878,flip
0.995,9.92482714808123,flip
1.0,9.905824266075715,flip
1.0050000000000001,9.702326007438414,flip
1.01,9.239509410487202,flip
1.0150000000000001,9.777325581627773,flip
1.02,9.568880445443797,flip
1.025,10.134049023761365,flip
1.03,9.723370048201387,flip
1.0350000000000001,9.835042606832104,flip
1.04,9.555118213316957,flip
1.045,9.656813259630562,flip
1.05,9.806540081494024,flip
1.055,9.364387444720936,flip
1.06,9.900205534288382,flip
1.065,9.778178323965676,flip
1.07,9.45428405849843,flip
1.075,9.090530140380668,flip
1.08,9.963915640164092,flip
1.085,9.720724788317002,flip
1.09,9.650997476034552,flip
1.095,9.739153611044118,flip
1.1,10.354942782264343,flip
1.105,9.795059709282107,flip
1.11,9.835985778896562,flip
1.115,9.36387813909738,flip
1.12,10.30420171990683,flip
1.125,10.08524639503329,flip
1.1300000000000001,10.130080460101555,flip
1.135,9.824301819363505,flip
1.1400000000000001,10.08499643664738,flip
1.145,9.921284050528323,flip
1.15,9.993956723357702,flip
1.155,9.764342112477513,flip
1.1600000000000001,9.367833615587413,flip
1.165,10.118656304340956,flip
1.17,9.229512109017088,flip
1.175,9.73801899862259,flip
1.1800000000000002,9.748643253480102,flip
1.185,9.497141957704649,flip
1.19,9.993936940900975,flip
1.195,9.74990108957713,flip
1.2,9.678939502320816,flip
1.205,9.965952519293293,flip
1.21,9.667026287832476,flip
1.215,10.226693992451493,flip
1.22,9.915436522856195,flip
1.225,9.667700103949668,flip
1.23,9.226720507204337,flip
1.235,9.417674040929656,flip
1.24,10.136049235430509,flip
1.245,9.794818781066597,flip
1.25,9.72506248029614,flip
1.255,10.30297548427281,flip
1.26,9.42520522677783,flip
1.2650000000000001,9.634302660047593,flip
1.27,9.668223696972456,flip
1.275,9.98590118445939,flip
1.28,9.610939440508787,flip
1.2850000000000001,9.625974645415791,flip
1.29,9.328455180934466,flip
1.295,10.028804821205357,flip
1.3,10.051841807554506,flip
1.3050000000000002,9.667086975779652,flip
1.31,9.85900198366239,flip
1.315,9.422206163172199,flip
1.32,9.66845605357773,flip
1.325,10.223385285816757,flip
1.33,9.85071922022014,flip
1.335,10.503109046038768,flip
1.34,9.573842177352853,flip
1.345,9.984085325017293,flip
1.35,9.75134825165007,flip
1.355,9.979745354048429,flip
1.36,9.807836592102374,flip
1.365,9.641640566877253,flip
1.37,9.549714970703489,flip
1.375,10.729811021714669,flip
1.38,9.786796482082735,flip
1.385,9.205001792930027,flip
1.3900000000000001,9.615419817629,flip
1.395,10.0134119181372,flip
1.4,9.659997470044576,flip
1.405,10.218133860745578,flip
1.4100000000000001,10.110719481853188,flip
1.415,9.76429840925273,flip
1.42,9.668335217167188,flip
1.425,9.508559697891691,flip
1.4300000000000002,9.600010037306003,flip
1.435,9.368057077600312,flip
1.44,10.171318887459925,flip
1.445,10.287210236137819,flip
1.4500000000000002,9.433158579081681,flip
1.455,9.45549510729406,flip
1.46,9.279446442873926,flip
1.4649999999999999,9.520843730780348,flip
1.47,8.878098959615013,flip
1.475,9.467316313010425,flip
1.48,10.199074619940157,flip
1.4849999999999999,9.706298241160662,flip
1.49,10.066375270456023,flip
1.495,9.663309280847386,flip
1.5,10.338200189097938,flip
1.505,9.869765394904158,flip
1.51,9.695399312356956,flip
1.5150000000000001,10.575727207611324,flip
1.52,9.71265844311437,flip
1.525,9.44363299508216,flip
1.53,9.870573000588033,flip
1.5350000000000001,9.798349488432578,flip
1.54,10.129897365949882,flip
1.545,9.533509822650675,flip
1.55,10.051415079443954,flip
1.5550000000000002,10.065824541172834,flip
1.56,9.609693812422229,flip
1.565,9.85897320173005,flip
1.57,9.560774413004749,flip
1.5750000000000002,10.513742422421371,flip
1.58,9.598758132451334,flip
1.585,9.674077671481038,flip
1.5899999999999999,9.490248611098528,flip
1.595,9.706163682772905,flip
1.6,9.808237422801254,flip
1.605,10.040337520788631,flip
1.6099999999999999,9.626856529114571,flip
1.615,9.754275617523877,flip
1.62,9.385076290478686,flip
1.625,9.561844739079262,flip
1.63,10.63691943988839,flip
1.635,10.122832084618356,flip
1.6400000000000001,9.576711031890781,flip
1.645,9.411480454961188,flip
1.65,9.523450598979913,flip
1.655,9.81678925122974,flip
1.6600000000000001,9.848030671152257,flip
1.665,9.64154910972884,flip
1.67,9.528290919566782,flip
1.675,10.426294187052036,flip
1.6800000000000002,10.275284166216975,flip
1.685,10.246432637071504,flip
1.69,10.617529872352629,flip
1.695,10.981907661915109,flip
1.7000000000000002,10.86825540615614,flip
1.705,12.547725118589113,flip
1.71,13.093569532667772,flip
1.7149999999999999,14.10817536561057,flip
1.72,15.231189674307412,flip
1.725,16.584133068643602,flip
1.73,16.7807011244333,flip
1.7349999999999999,17.204508443952992,flip
1.74,18.001955622551712,flip
1.745,17.8611035532471,flip
1.75,16.84418025461735,flip
1.755,16.53316185741812,flip
1.76,15.335778666800117,flip
1.7650000000000001,14.499368308286503,flip
1.77,13.036444771556877,flip
1.775,12.762894905269608,flip
1.78,12.110046726196249,flip
1.7850000000000001,11.331888770340665,flip
1.79,10.851230223205997,flip
1.795,9.22712049610507,flip
1.8,10.217967455548532,flip
1.8050000000000002,9.991947040469741,flip
1.81,9.870149607534175,flip
1.815,9.675683893016792,flip
1.82,9.854221827118568,flip
1.8250000000000002,9.94693173062236,flip
1.83,9.736988999997624,flip
1.835,9.673702385506713,flip
1.8399999999999999,10.180064387675758,flip
1.845,9.478848994929178,flip
1.85,10.119223731752767,flip
1.855,9.863109146228267,flip
1.8599999999999999,9.56873140681817,flip
1.865,9.723013236304558,flip
1.87,9.534004442090621,flip
1.875,10.012520135708057,flip
1.88,9.914370759401466,flip
1.885,9.642961212778904,flip
1.8900000000000001,9.479334527971274,flip
1.895,9.900514832631973,flip
1.9,10.097215683187963,flip
1.9049999999999998,9.775849095454607,flip
1.9100000000000001,9.935505750327817,flip
1.915,9.697191854848324,flip
1.92,9.83027076180558,flip
1.9249999999999998,9.72261512658244,flip
1.9300000000000002,9.898212642892599,flip
1.935,9.357068246089302,flip
1.94,10.003257156956911,flip
1.9449999999999998,9.741020255519006,flip
1.9500000000000002,9.917582420294815,flip
1.955,9.707906961760138,flip
1.96,9.906108356812231,flip
1.9649999999999999,9.488231158761325,flip
1.9700000000000002,10.166746323746539,flip
1.975,9.298936623708812,flip
1.98,9.498228355566244,flip
1.9849999999999999,9.88069982086189,flip
1.9900000000000002,10.248852685555374,flip
1.995,9.89343789054241,flip
2.0,9.735627463416275,flip
2.005,9.382472957027021,flip
2.0100000000000002,9.752617000670961,flip
2.015,9.804036896687373,flip
2.02,10.31717059360182,flip
2.025,9.996637566481736,flip
2.03,9.351272137521466,flip
2.035,10.418033728572958,flip
2.04,9.691497037350363,flip
2.045,9.546162085588705,flip
2.05,10.252446795626074,flip
2.055,9.79507327191091,flip
2.06,9.69977922018657,flip
2.065,9.87563579668057,flip
2.07,10.063466634112716,flip
2.075,10.108000861334896,flip
2.08,9.397439279984178,flip
2.085,10.40954444108152,flip
2.09,10.094058476398688,flip
2.095,9.696239681396055,flip
2.1,9.564402044543575,flip
2.105,9.51929627077254,flip
2.11,9.847013531272856,flip
2.115,9.615595111743112,flip
2.12,9.580537810414045,flip
2.125,10.05337632148249,flip
2.13,9.919370203147897,flip
2.1350000000000002,9.691628622472887,flip
2.14,10.030274278855613,flip
2.145,10.220213587891703,flip
2.15,9.481651106211107,flip
2.155,9.629012434757326,flip
2.16,10.092786552065963,flip
2.165,10.025682169744517,flip
2.17,9.878009656931399,flip
2.175,10.158726356267538,flip
2.18,9.483536481264272,flip
2.185,9.36625864986867,flip
2.19,9.550047792816931,flip
2.195,9.846763228660812,flip
2.2,9.57117396747147,flip
2.205,9.663834553072594,flip
2.21,9.51749996426991,flip
2.215,9.62387125662153,flip
2.22,9.508563834302102,flip
2.225,9.920239861723685,flip
2.23,10.048467320394966,flip
2.235,9.665866218144537,flip
2.24,9.747820261358797,flip
2.245,9.635690228246427,flip
2.25,9.969375364690857,flip
2.255,9.836716811621766,flip
2.2600000000000002,10.288247070101464,flip
2.265,9.48135838900874,flip
2.27,9.918750749757315,flip
2.275,9.943197419894002,flip
2.28,9.70186794870273,flip
2.285,9.985060238214823,flip
2.29,9.378443205302869,flip
2.295,10.445640909218797,flip
2.3,9.407386664014068,flip
2.305,10.085942178169496,flip
2.31,9.473663196318233,flip
2.315,10.155264909369526,flip
2.32,9.694567792017299,flip
2.325,9.857526872148664,flip
2.33,9.82600312671202,flip
2.335,10.140220228507438,flip
2.34,9.713535764957122,flip
2.345,8.919844887004817,flip
2.35,9.58198236298067,flip
2.355,9.865113696926684,flip
2.36,9.677859538538922,flip
2.365,10.04094625539624,flip
2.37,10.11459809879234,flip
2.375,9.765668457030058,flip
2.38,9.363106381685247,flip
2.3850000000000002,10.225249533001769,flip
2.39,10.134916050032047,flip
2.395,9.720242659719894,flip
2.4,10.442486523417827,flip
2.405,9.705337361972202,flip
2.41,9.468864083874488,flip
2.415,9.763237969874698,flip
2.42,10.133350114651732,flip
2.425,9.528763967237246,flip
2.43,10.395367523323035,flip
2.435,9.541042135628384,flip
2.44,10.096326682914373,flip
2.445,9.973338712260954,flip
2.45,9.763782882125154,flip
2.455,10.134159893615328,flip
2.46,9.360060363339542,flip
2.465,10.217271536079958,flip
2.47,9.790894791308927,flip
2.475,9.647269425040946,flip
2.48,10.034752214412025,flip
2.485,10.127969704079774,flip
2.49,10.040938629187085,flip
2.495,10.409851146313496,flip
2.5,10.13421782281503,flip
2.505,10.195051989726123,flip
2.5100000000000002,9.648040818847045,flip
2.515,9.84195713311861,flip
2.52,9.978894774697658,flip
2.525,9.804677328989012,flip
2.53,9.900490569951971,flip
2.535,9.93783142984037,flip
2.54,10.063273175304461,flip
2.545,9.779517332768993,flip
2.55,9.705060235382437,flip
2.555,9.561505304935036,flip
2.56,9.542480302157319,flip
2.565,10.161735368203898,flip
2.57,9.784643553599265,flip
2.575,10.046083314327163,flip
2.58,9.420790846097175,flip
2.585308620613744,9.519274783824123,idle
2.590308620613744,9.652636315350007,idle
2.5953086206137437,9.981994045126426,idle
2.600308620613744,9.97021161597487,idle
2.605308620613744,9.859805791177813,idle
2.610308620613744,9.689674477476007,idle
2.6153086206137437,9.790379603765123,idle
2.620308620613744,9.765335928030161,idle
2.625308620613744,9.758253998085703,idle
2.630308620613744,9.434089524402655,idle
2.6353086206137437,9.681311042105671,idle
2.640308620613744,9.781483668647665,idle
2.645308620613744,10.037464168471814,idle
2.650308620613744,9.834111458869762,idle
2.6553086206137437,10.020133242939421,idle
2.660308620613744,9.750943963686083,idle
2.665308620613744,9.772096712812829,idle
2.670308620613744,9.22508674049185,idle
2.6753086206137437,9.879499550881054,idle
2.680308620613744,9.8920643492009,idle
2.685308620613744,10.074563860433907,idle
2.690308620613744,9.736985818381076,idle
2.6953086206137438,9.824123123429558,idle
2.700308620613744,9.704170806791838,idle
2.705308620613744,9.633561440261959,idle
2.710308620613744,9.703033804989456,idle
2.715308620613744,9.758250221387133,idle
2.7203086206137437,10.013315704300473,idle
2.725308620613744,9.810331740386006,idle
2.730308620613744,9.691418278549818,idle
2.735308620613744,9.83128167423626,idle
2.7403086206137437,9.842635703334006,idle
2.745308620613744,9.708565191603757,idle
2.750308620613744,9.98148504399444,idle
2.755308620613744,9.526747666353502,idle
2.7603086206137437,9.777968305787553,idle
2.765308620613744,9.909759909844388,idle
2.770308620613744,9.609235122078472,idle
2.775308620613744,9.864188062296506,idle
2.7803086206137437,10.003933957529071,idle
2.785308620613744,9.878050689638545,idle
2.790308620613744,9.556476008553462,idle
2.795308620613744,9.700770745884713,idle
2.8003086206137437,9.99484551037564,idle
2.805308620613744,9.854750286759794,idle
2.810308620613744,9.808521159226505,idle
2.815308620613744,9.876180089207324,idle
2.8203086206137438,9.918157342500882,idle
2.825308620613744,9.703730214510301,idle
2.830308620613744,9.766439987989058,idle
2.835308620613744,9.831437047450024,idle
2.840308620613744,9.728406341731901,idle
2.8453086206137437,9.789982266219413,idle
2.850308620613744,10.0046807641773,idle
2.855308620613744,9.664827020296192,idle
2.860308620613744,10.098999406370272,idle
2.865308620613744,10.091901656607298,idle
2.870308620613744,9.552984084305354,idle
2.875308620613744,9.788846600233047,idle
2.880308620613744,9.861403735446853,idle
2.8853086206137437,9.695869336874036,idle
2.890308620613744,9.698837924447291,idle
2.895308620613744,9.774387645489819,idle
2.900308620613744,9.920876713066733,idle
2.9053086206137437,9.733299924157937,idle
2.910308620613744,10.084004071743019,idle
2.915308620613744,9.85349610035078,idle
2.920308620613744,9.794613707387501,idle
2.9253086206137437,10.02738895276972,idle
2.9303086206137436,9.903942179259053,idle
2.935308620613744,9.865393016353137,idle
2.940308620613744,9.760328942584572,idle
2.9453086206137438,10.082097842083913,idle
2.950308620613744,9.931773238460998,idle
2.955308620613744,9.779488299608294,idle
2.960308620613744,9.573420127397595,idle
2.965308620613744,9.865942731264289,idle
2.9703086206137437,9.638438986184761,idle
2.975308620613744,9.552608107236253,idle
2.980308620613744,9.768127274179836,idle
2.985308620613744,9.852220665388593,idle
2.990308620613744,10.002372185052476,idle
2.995308620613744,9.852367773792787,idle
3.000308620613744,9.930902929075613,idle
3.005308620613744,9.626117594216527,idle
3.0103086206137437,9.806620173379867,idle
3.015308620613744,9.828631697895677,idle
3.020308620613744,9.939336927692986,idle
3.025308620613744,9.827409101014654,idle
3.0303086206137437,9.930611843717982,idle
3.035308620613744,9.73437011283343,idle
3.040308620613744,9.863693235931974,idle
3.045308620613744,9.872229960188164,idle
3.0503086206137437,9.622533641312003,idle
3.0553086206137436,9.836330794285146,idle
3.060308620613744,9.76194562095729,idle
3.065308620613744,9.524386807707595,idle
3.0703086206137438,9.95376100202121,idle
3.075308620613744,9.755721197954355,idle
3.080308620613744,9.682141491281122,idle
3.085308620613744,9.753402488445928,idle
3.090308620613744,9.830730045472249,idle
3.0953086206137437,10.036186422652072,idle
3.1041575889089437,9.76022003909814,screw
3.1091575889089436,9.985210062105006,screw
3.1141575889089435,10.35423077134603,screw
3.119157588908944,10.26078585294063,screw
3.1241575889089437,10.63125234173892,screw
3.1291575889089436,10.417841312857595,screw
3.1341575889089435,11.068967937515152,screw
3.139157588908944,11.109032664721328,screw
3.1441575889089437,11.73396205148965,screw
3.1491575889089436,11.37694304754803,screw
3.1541575889089435,11.677402497510673,screw
3.159157588908944,12.479536736150994,screw
3.1641575889089437,12.17207380608237,screw
3.1691575889089436,12.192455182631758,screw
3.1741575889089435,12.326211978019117,screw
3.179157588908944,12.032290529366321,screw
3.1841575889089437,12.511742792250423,screw
3.1891575889089436,11.554056921105245,screw
3.1941575889089435,11.653720606598636,screw
3.199157588908944,11.538847549010043,screw
3.2041575889089438,11.119209379482234,screw
3.2091575889089436,10.620787657407162,screw
3.2141575889089435,10.322524709546375,screw
3.219157588908944,10.457783020861042,screw
3.2241575889089438,9.807248723872256,screw
3.2291575889089437,10.147052779648,screw
3.2341575889089436,9.392026539495625,screw
3.2391575889089435,9.643738663813386,screw
3.244157588908944,9.849051053792664,screw
3.2491575889089437,9.555906157775029,screw
3.2541575889089436,10.28101031647895,screw
3.2591575889089435,10.285919908007424,screw
3.264157588908944,10.227911545442037,screw
3.2691575889089437,10.358248991014493,screw
3.2741575889089436,10.632605791450978,screw
3.2791575889089435,11.403694406287332,screw
3.284157588908944,11.309841819394899,screw
3.2891575889089437,11.483951889297977,screw
3.2941575889089436,12.015918072544252,screw
3.2991575889089435,12.905470764816226,screw
3.304157588908944,12.380145107683852,screw
3.3091575889089437,12.534148230748716,screw
3.3141575889089436,12.310755337422743,screw
3.3191575889089435,12.359904905484541,screw
3.324157588908944,11.543090299737587,screw
3.3291575889089438,11.59039671407489,screw
3.3341575889089436,11.536149933401056,screw
3.3391575889089435,11.169252650345992,screw
3.344157588908944,10.827770935257742,screw
3.3491575889089438,10.405704105226311,screw
3.3541575889089437,10.272404135774794,screw
3.3591575889089436,9.900158348896198,screw
3.3641575889089435,9.238066745487236,screw
3.369157588908944,9.497154259809575,screw
3.3741575889089437,9.95363016567092,screw
3.3791575889089436,10.300410729027222,screw
3.384157588908944,10.465442330610125,screw
3.389157588908944,10.099483197065243,screw
3.3941575889089437,10.540582329157205,screw
3.3991575889089436,10.78926122503783,screw
3.4041575889089435,10.58259199887982,screw
3.409157588908944,10.568741988784652,screw
3.4141575889089437,11.374273227940991,screw
3.4191575889089436,11.106887397636289,screw
3.4241575889089435,11.779271343750555,screw
3.429157588908944,12.253706369005496,screw
3.4341575889089437,11.787086992199226,screw
3.4391575889089436,12.302848953966905,screw
3.4441575889089435,12.679144924984959,screw
3.4491575889089434,12.362750025705857,screw
3.4541575889089438,12.294158593824967,screw
3.4591575889089436,12.234919049783192,screw
3.4641575889089435,12.259843019843942,screw
3.469157588908944,11.526005914166165,screw
3.4741575889089438,11.56751930662066,screw
3.4791575889089437,10.89007838477962,screw
3.4841575889089436,10.464211626161196,screw
3.4891575889089435,10.464385122644382,screw
3.494157588908944,9.967045361325734,screw
3.4991575889089437,9.804523965138744,screw
3.5041575889089436,9.679870524480869,screw
3.509157588908944,9.123474552998346,screw
3.514157588908944,9.860523762914832,screw
3.5191575889089437,9.53245977196563,screw
3.5241575889089436,10.023697394281008,screw
3.5291575889089435,10.688937868225237,screw
3.534157588908944,10.338904951637634,screw
3.5391575889089437,10.604122111888316,screw
3.5441575889089436,11.463131314538364,screw
3.5491575889089435,11.505407575231644,screw
3.554157588908944,11.906947561204847,screw
3.5591575889089437,11.750192616989764,screw
3.5641575889089436,12.281303635470865,screw
3.5691575889089435,11.997713520796758,screw
3.5741575889089434,12.08617626871621,screw
3.5791575889089438,12.487413567001928,screw
3.5841575889089436,12.081694415600289,screw
3.5891575889089435,12.379646774656399,screw
3.594157588908944,12.696944860633485,screw
3.5991575889089438,11.254257998350766,screw
3.6041575889089437,11.277594795966795,screw
3.6091575889089436,11.558702428419487,screw
3.6141575889089435,10.88982226023049,screw
3.619157588908944,10.999146003460428,screw
3.6241575889089437,10.087197224336382,screw
3.6291575889089436,10.26490455241224,screw
3.634157588908944,9.943546884902357,screw
3.639157588908944,9.911437530474869,screw
3.6441575889089437,9.913070545132385,screw
3.6491575889089436,9.458918719667944,screw
3.6541575889089435,9.580040443194992,screw
3.659157588908944,10.461447078141058,screw
3.6641575889089437,10.32359260054257,screw
3.6691575889089436,10.505657236481076,screw
3.6741575889089435,10.730067159172153,screw
3.679157588908944,11.13675806806667,screw
3.6841575889089437,10.971138421096352,screw
3.6891575889089436,11.29251591488772,screw
3.6941575889089435,12.229364425551351,screw
3.6991575889089434,12.0874960848711,screw
3.7041575889089438,12.448683213159391,screw
3.7091575889089436,12.102634703680064,screw
3.7141575889089435,12.722492050706464,screw
3.719157588908944,12.37125102295211,screw
3.7241575889089438,12.305526882332586,screw
3.7291575889089437,12.160257236528611,screw
3.7341575889089436,11.54088898610594,screw
3.7391575889089435,10.966051302620064,screw
3.744157588908944,10.924146506014974,screw
3.7491575889089437,11.446566466545699,screw
3.7541575889089436,11.063933948127463,screw
3.759157588908944,10.30666810099314,screw
3.764157588908944,10.092044801876089,screw
3.7691575889089437,10.312346985445398,screw
3.7741575889089436,9.826381964320662,screw
3.7791575889089435,9.426057495563706,screw
3.784157588908944,10.201091874185547,screw
3.7891575889089437,10.036539266947136,screw
3.7941575889089436,9.27294830504953,screw
3.7991575889089435,10.12366081603518,screw
3.804157588908944,10.495621794432044,screw
3.8091575889089437,10.86434671066148,screw
3.8141575889089436,11.05128878347052,screw
3.8191575889089435,11.103504104059065,screw
3.8241575889089434,11.535532165726664,screw
3.8291575889089438,11.90739323015647,screw
3.8341575889089436,11.946580075860837,screw
3.8391575889089435,12.071627909976812,screw
3.844157588908944,12.654858613717652,screw
3.8491575889089438,12.025959294847922,screw
3.8541575889089437,12.168838230449593,screw
3.8591575889089436,11.563002803156131,screw
3.8641575889089435,12.173778665972993,screw
3.869157588908944,12.048089998496431,screw
3.8741575889089437,11.71265098431661,screw
3.8791575889089436,11.545748047922167,screw
3.884157588908944,11.113723874017428,screw
3.889157588908944,10.799537451133476,screw
3.8941575889089437,10.573699294874702,screw
3.8991575889089436,10.11972951782129,screw
3.9041575889089435,10.370910686266136,screw
3.909157588908944,9.780354099215655,screw
3.9141575889089437,9.379694600907028,screw
3.9191575889089436,10.07333526253912,screw
3.9241575889089435,10.440136552705344,screw
3.929157588908944,9.726366991700022,screw
3.9341575889089437,10.169432708529413,screw
3.9391575889089436,10.225882571562888,screw
3.9441575889089435,10.582607858809194,screw
3.9491575889089434,10.995339742122253,screw
3.9541575889089438,10.897903765849453,screw
3.9591575889089436,11.464808833157454,screw
3.9641575889089435,11.359820444627653,screw
3.969157588908944,11.841019385555118,screw
3.9741575889089438,11.816562610874904,screw
3.9791575889089437,11.955959061944522,screw
3.9841575889089436,11.79396839623124,screw
3.9891575889089435,12.645039808737998,screw
3.994157588908944,12.335915851310542,screw
3.9991575889089437,11.451742088508096,screw
4.004157588908944,11.639904856559024,screw
4.009157588908944,11.369128298964732,screw
4.014157588908944,11.086943404781575,screw
4.019157588908944,10.571578372910096,screw
4.024157588908944,10.94628837895439,screw
4.0291575889089435,10.333761597794345,screw
4.034157588908943,10.358062520540999,screw
4.039157588908944,10.185876949100525,screw
4.044157588908943,10.306019287074225,screw
4.049157588908944,9.276967263083757,screw
4.054157588908944,10.337416090030427,screw
4.059157588908944,10.257549508314108,screw
4.064157588908944,10.17328501997529,screw
4.0691575889089435,10.897625368757158,screw
